ID,TAG_WEIGHT,TAG_RETURNED,TAG_EXPECTED,OUTCOME,OUTCOME_HFQ_REMOVED,TAG_RETURNED_HFQ_REMOVED,TAG_WEIGHT_HFQ_REMOVED
41,101.53760063831002,soc.religion.christian,alt.atheism,False,True,alt.atheism,25.29289132228107
42,628.3574566557652,sci.med,sci.med,True,True,sci.med,598.3692061239344
43,93.39752685400067,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,64.7532530884782
44,86.93600042445946,sci.med,sci.med,True,False,soc.religion.christian,71.8810696823686
45,88.10577354581802,sci.med,sci.med,True,True,sci.med,49.437918659580966
46,1050.7000712476095,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,425.74120227089054
47,28.549420712312013,comp.graphics,comp.graphics,True,False,sci.med,7.614418581672152
48,97.98972604088036,soc.religion.christian,soc.religion.christian,True,False,comp.graphics,20.176619712024912
49,242.88170426360907,comp.graphics,comp.graphics,True,True,comp.graphics,38.81149389278562
50,48.129402805108654,comp.graphics,comp.graphics,True,True,comp.graphics,30.177051176120152
51,248.70675947238658,sci.med,sci.med,True,True,sci.med,67.73253249172475
52,65.13485217512071,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,20.39208807264934
53,40.5148539494349,sci.med,sci.med,True,True,sci.med,3.676544051488718
54,314.11835182577164,soc.religion.christian,alt.atheism,False,True,alt.atheism,61.3014685869466
55,276.1825342908182,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,252.70340765100778
56,103.47284441526138,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,13.507714622361817
57,42.33152786727361,comp.graphics,comp.graphics,True,True,comp.graphics,26.052741989222856
58,97.33171344875609,comp.graphics,comp.graphics,True,True,comp.graphics,11.234510325177274
59,78.24352995529073,sci.med,sci.med,True,True,sci.med,14.437781448469739
60,36.71430343409087,comp.graphics,comp.graphics,True,True,comp.graphics,22.495393031923918
61,66.75066915321034,sci.med,sci.med,True,True,sci.med,50.30911182678669
62,399.0073526671504,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,311.38381219680844
63,49.536262713296786,comp.graphics,comp.graphics,True,True,comp.graphics,27.159660870737486
64,45.14879689591745,sci.med,sci.med,True,False,comp.graphics,34.30947706620531
65,209.705157854919,comp.graphics,comp.graphics,True,True,comp.graphics,189.1650959912934
66,44.40441103869048,sci.med,sci.med,True,False,soc.religion.christian,12.163690748520118
67,51.59702119904811,alt.atheism,alt.atheism,True,True,alt.atheism,6.385203059605453
68,54.25386965937909,soc.religion.christian,sci.med,False,False,,0
69,8.976361142649955,sci.med,sci.med,True,False,comp.graphics,1.7124222585924713
70,109.55010911770874,alt.atheism,alt.atheism,True,True,alt.atheism,7.578351041417371
71,238.32591678510394,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,220.28838800876508
72,200.10108356951366,comp.graphics,comp.graphics,True,True,comp.graphics,66.63639567438966
73,618.4831543606851,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,519.3852448148616
74,68.77169368949546,comp.graphics,comp.graphics,True,True,comp.graphics,34.595344673521936
75,328.86771199158545,alt.atheism,alt.atheism,True,False,soc.religion.christian,60.442773763575225
76,25.949726291738322,alt.atheism,alt.atheism,True,True,alt.atheism,2.3517623308531213
77,198.59129129696103,sci.med,sci.med,True,True,sci.med,125.96369207909999
78,530.0504798262516,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,392.1356871221911
79,234.83371278505297,alt.atheism,alt.atheism,True,True,alt.atheism,88.59820691929073
80,45.76533083031816,comp.graphics,comp.graphics,True,True,comp.graphics,31.453927305411305
81,341.5138930995924,alt.atheism,alt.atheism,True,True,alt.atheism,254.69040225892846
82,249.29682969180058,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,153.79902162784745
83,163.17576801822358,comp.graphics,comp.graphics,True,True,comp.graphics,146.5046990011281
84,72.88076243332908,sci.med,sci.med,True,True,sci.med,59.50684440970888
85,207.73288615403848,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,48.274915335886625
86,113.84598319033243,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,47.87556736897699
87,327.6239529025955,alt.atheism,alt.atheism,True,True,alt.atheism,265.7434003832647
88,112.35150534094326,comp.graphics,sci.med,False,True,sci.med,78.14972704986315
89,202.54496675918998,sci.med,sci.med,True,False,soc.religion.christian,163.4772842713473
90,81.26095145941255,comp.graphics,comp.graphics,True,True,comp.graphics,6.265803693948058
91,213.12798578324328,sci.med,sci.med,True,True,sci.med,145.159965631433
92,238.1251061537301,sci.med,sci.med,True,True,sci.med,216.6288276705892
93,164.18371595066745,comp.graphics,comp.graphics,True,True,comp.graphics,75.92581189754779
94,246.98403551338725,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,142.4342566930959
95,155.39194499331424,comp.graphics,comp.graphics,True,True,comp.graphics,60.33465770260011
96,205.78124850426903,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,179.5780439783444
97,265.58915598240975,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,240.02864907694905
98,58.067782217634054,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,18.448743357703343
99,472.7515646319844,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,341.3727914721686
100,200.86600372660044,comp.graphics,comp.graphics,True,True,comp.graphics,100.60004864330129
101,273.1382264945094,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,64.92816068152332
102,15.522144607307283,comp.graphics,comp.graphics,True,True,comp.graphics,4.4105357280380435
103,45.652155823762115,sci.med,sci.med,True,True,sci.med,33.19809008017162
104,190.98222306393592,alt.atheism,alt.atheism,True,False,soc.religion.christian,159.11317115986498
105,88.34471806399242,sci.med,alt.atheism,False,True,alt.atheism,11.033227382663522
106,25.75321525860885,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,11.250743200489751
107,64.74230334473094,sci.med,sci.med,True,True,sci.med,32.72062005776495
108,50.944747850723715,sci.med,sci.med,True,False,comp.graphics,3.6232394548728073
109,154.25532836939337,sci.med,sci.med,True,True,sci.med,65.11064043394174
110,64.70388261669005,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,54.62435452866327
111,83.87259448701245,alt.atheism,alt.atheism,True,False,soc.religion.christian,23.801855835269862
112,121.64099531392154,comp.graphics,comp.graphics,True,True,comp.graphics,36.41359496450864
113,89.49944564009427,sci.med,alt.atheism,False,False,sci.med,16.790901976507914
114,31.36000142731654,comp.graphics,sci.med,False,True,sci.med,21.85709582075388
115,51.822938632509754,comp.graphics,comp.graphics,True,True,comp.graphics,34.42011521633968
116,2025.6553020954536,comp.graphics,comp.graphics,True,True,comp.graphics,1902.9337173641463
117,130.93998726237666,comp.graphics,soc.religion.christian,False,True,soc.religion.christian,51.79631926043376
118,16.666720993713724,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,11.341869458445101
119,109.5666527019031,alt.atheism,alt.atheism,True,True,alt.atheism,87.62519234368355
120,34.92555451787399,sci.med,sci.med,True,True,sci.med,17.303308004389013
121,147.8356088071799,alt.atheism,alt.atheism,True,False,soc.religion.christian,10.143330297008918
122,288.33313299452266,alt.atheism,alt.atheism,True,True,alt.atheism,123.39631961982695
123,77.04757144001339,comp.graphics,comp.graphics,True,False,,0
124,690.2349830218661,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,437.6600504803252
125,76.47574825551806,comp.graphics,comp.graphics,True,True,comp.graphics,60.4787872331788
126,23.58487404534683,comp.graphics,comp.graphics,True,True,comp.graphics,8.932957526381887
127,44.42099990324083,sci.med,sci.med,True,True,sci.med,26.938781317916163
128,291.0242188534723,comp.graphics,comp.graphics,True,False,sci.med,223.71558759608945
129,841.3948260716794,alt.atheism,alt.atheism,True,True,alt.atheism,383.77926248173543
130,128.91396274880879,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,35.269260836396725
131,165.87538711598117,comp.graphics,comp.graphics,True,True,comp.graphics,115.72668506976082
132,38.108506273597285,sci.med,sci.med,True,True,sci.med,9.871215517472201
133,519.3550694553568,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,512.9863656270691
134,141.2413460952586,alt.atheism,alt.atheism,True,False,soc.religion.christian,46.84143915761876
135,18.44060405136777,alt.atheism,alt.atheism,True,False,soc.religion.christian,3.416459949627604
136,115.90966116571646,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,49.31175110087766
137,145.62855413940966,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,26.365206090057157
138,124.35660315026952,soc.religion.christian,sci.med,False,False,soc.religion.christian,115.64601981186267
139,17.98306475672596,sci.med,sci.med,True,True,sci.med,9.06657532434036
140,48.045061168661974,sci.med,sci.med,True,True,sci.med,31.000610465078495
141,112.30551678552712,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,99.83519141387542
142,53.58539664744117,sci.med,sci.med,True,False,soc.religion.christian,14.401212859710059
143,213.91423488466089,comp.graphics,comp.graphics,True,True,comp.graphics,186.3759107977691
144,261.1630875648384,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,144.6961018647436
145,946.0815207821721,comp.graphics,sci.med,False,False,comp.graphics,921.6254354644631
146,42.10651383139931,soc.religion.christian,comp.graphics,False,True,comp.graphics,12.21666088517397
147,3707.6804588821146,sci.med,sci.med,True,True,sci.med,3638.705951590419
148,221.68908144836894,alt.atheism,alt.atheism,True,True,alt.atheism,105.2372524470784
149,6.127256553837999,sci.med,sci.med,True,False,soc.religion.christian,0.7166336555662614
150,143.47744561267106,comp.graphics,comp.graphics,True,True,comp.graphics,110.01699492549992
151,79.27549170406654,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,27.871055562950886
152,66.17493732540626,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,29.652816177306534
153,1680.423331633987,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,1150.1298397192108
154,316.1870094009494,alt.atheism,alt.atheism,True,True,alt.atheism,24.246963104369947
155,282.80377507787387,sci.med,sci.med,True,True,sci.med,145.22593222848812
156,126.92709489886195,sci.med,sci.med,True,True,sci.med,62.921370697238224
157,91.0359562226692,sci.med,sci.med,True,True,sci.med,41.396885944793596
158,116.66535183303148,sci.med,sci.med,True,True,sci.med,94.54863812327656
159,97.83150047601988,alt.atheism,alt.atheism,True,False,soc.religion.christian,9.625778918152593
160,205.66045428907205,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,80.06787668760057
161,140.18832146825739,alt.atheism,alt.atheism,True,True,alt.atheism,109.30684988379399
162,138.01276093037595,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,62.06138560840786
163,206.13895288216673,alt.atheism,alt.atheism,True,True,alt.atheism,146.48200022313722
164,31.691319919094525,sci.med,sci.med,True,True,sci.med,7.308971422994772
165,409.7540310761009,sci.med,sci.med,True,True,sci.med,169.58629770103897
166,73.73003636438222,comp.graphics,comp.graphics,True,False,alt.atheism,7.225544160551667
167,95.31333905462806,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,25.941974627174268
168,48.63594215813117,comp.graphics,comp.graphics,True,True,comp.graphics,35.706803445716545
169,85.21762070438011,sci.med,sci.med,True,False,,0
170,494.70175873694194,alt.atheism,alt.atheism,True,True,alt.atheism,172.27072259179144
171,77.06647320061957,sci.med,sci.med,True,True,sci.med,45.15494913323141
172,75.327859836402,comp.graphics,comp.graphics,True,True,comp.graphics,14.791759077928162
173,60.577647642541585,comp.graphics,comp.graphics,True,True,comp.graphics,43.124007436387195
174,20.456840597500715,comp.graphics,sci.med,False,False,soc.religion.christian,5.345967276745225
175,127.69772563165931,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,113.57461978934026
176,153.5776139369013,sci.med,sci.med,True,True,sci.med,132.4060101424061
177,160.64519084724535,alt.atheism,alt.atheism,True,True,alt.atheism,29.8441763404939
178,126.93693631947875,comp.graphics,comp.graphics,True,True,comp.graphics,60.440781745913156
179,232.80276817126602,sci.med,sci.med,True,False,soc.religion.christian,64.78521617392481
180,19.959098008943815,soc.religion.christian,sci.med,False,False,soc.religion.christian,15.101757476005602
181,236.9130882323137,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,221.1782354246697
182,196.6719363330208,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,109.28944485468365
183,37.612975169494355,sci.med,sci.med,True,True,sci.med,23.986278409309534
184,88.9229882983957,soc.religion.christian,sci.med,False,False,soc.religion.christian,41.4884413785743
185,92.39006833095556,alt.atheism,alt.atheism,True,False,soc.religion.christian,64.63809844046894
186,106.07418682637656,sci.med,sci.med,True,True,sci.med,16.47879349969154
187,66.83879218295223,comp.graphics,comp.graphics,True,False,,0
188,66.05320592504799,comp.graphics,comp.graphics,True,True,comp.graphics,1.794710398924936
189,57.59781359181631,comp.graphics,sci.med,False,False,comp.graphics,43.20088696492461
190,193.46683165441945,sci.med,sci.med,True,True,sci.med,171.03408913522088
191,23.44935817104488,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,6.9409926459887545
192,245.052097189517,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,201.38700730696556
193,174.49545562825702,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,55.64337023807166
194,32.537726087624236,comp.graphics,comp.graphics,True,True,comp.graphics,13.778354245720193
195,282.85449259772355,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,181.49445449908657
196,37.25624926451069,alt.atheism,alt.atheism,True,True,alt.atheism,15.482354524442044
197,211.60322958589936,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,95.34553226511362
198,32.57810064885616,comp.graphics,comp.graphics,True,True,comp.graphics,13.003218472837057
199,105.7025767609379,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,52.27438069874164
200,562.229346436914,sci.med,sci.med,True,True,sci.med,87.74308366680168
201,219.26249097762118,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,127.97497070527918
202,63.119574626662555,soc.religion.christian,soc.religion.christian,True,False,,0
203,92.42561516756587,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,50.442253649777506
204,185.9980465381948,comp.graphics,comp.graphics,True,True,comp.graphics,30.366683841788614
205,26.399805988390128,comp.graphics,comp.graphics,True,True,comp.graphics,10.615532449033605
206,37.951288084992306,comp.graphics,comp.graphics,True,True,comp.graphics,9.384505261719276
207,134.6234216910752,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,81.55890745761616
208,172.41682893822954,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,49.03803269608158
209,126.04899638777678,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,20.248152540390844
210,185.16694297205646,sci.med,sci.med,True,True,sci.med,128.3108195345597
211,88.50461699560645,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,36.03129941833859
212,69.57394854781589,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,60.09080969636884
213,30.90982979678552,comp.graphics,comp.graphics,True,True,comp.graphics,21.05256332369721
214,1500.2152127095126,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,873.2382742885798
215,162.77018540751644,comp.graphics,comp.graphics,True,True,comp.graphics,81.96196446555285
216,256.57963596804717,alt.atheism,alt.atheism,True,True,alt.atheism,102.96992217540709
217,353.43704407674915,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,167.63683304013304
218,68.48799942554759,comp.graphics,comp.graphics,True,True,comp.graphics,53.41654604771646
219,2084.0464118211376,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,1329.5888249488771
220,370.5612040735505,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,155.3225340648329
221,496.9012317637486,comp.graphics,comp.graphics,True,True,comp.graphics,174.03990846579867
222,410.28540333515673,comp.graphics,comp.graphics,True,True,comp.graphics,334.57761712349503
223,431.089029681006,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,259.15991929899394
224,55.57772441323248,sci.med,sci.med,True,True,sci.med,22.62005364663939
225,521.6487185770937,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,415.9267198477171
226,55.85328829058188,sci.med,sci.med,True,True,sci.med,42.77089707421869
227,3032.141661521906,sci.med,alt.atheism,False,False,sci.med,1459.7294259173684
228,100.27806742641405,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,77.4407564608892
229,101.5564887905778,comp.graphics,comp.graphics,True,True,comp.graphics,22.228198293175442
230,76.90464463633728,sci.med,sci.med,True,False,comp.graphics,53.8717101305764
231,87.02466625004618,soc.religion.christian,sci.med,False,True,sci.med,20.766257031084525
232,37.208557963872614,comp.graphics,comp.graphics,True,True,comp.graphics,25.490317659358148
233,171.85306709160955,soc.religion.christian,comp.graphics,False,False,soc.religion.christian,106.6005362198721
234,1095.7799369050138,sci.med,alt.atheism,False,False,sci.med,1066.971653914322
235,101.41372697108129,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,71.53781439777435
236,146.10254416400525,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,28.697142618012077
237,232.45003531046646,comp.graphics,comp.graphics,True,True,comp.graphics,207.3891329984859
238,29.742471103820076,comp.graphics,comp.graphics,True,True,comp.graphics,16.68488067543127
239,44.56743863166879,soc.religion.christian,soc.religion.christian,True,False,sci.med,2.016310241350671
240,61.07344886309738,comp.graphics,comp.graphics,True,True,comp.graphics,38.15586669874073
241,23.246894386562012,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,16.677359446629403
242,26.59477734455024,comp.graphics,comp.graphics,True,True,comp.graphics,16.1652144179725
243,280.66901126892714,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,268.1363303768062
244,101.41517765542693,comp.graphics,comp.graphics,True,True,comp.graphics,68.83116388977935
245,62.52501983816597,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,51.80170028465482
246,1990.0595013268917,alt.atheism,alt.atheism,True,True,alt.atheism,1921.0613931213293
247,603.4791163851678,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,355.0255231248487
248,371.5387515149227,comp.graphics,sci.med,False,True,sci.med,4.906779335149554
249,172.29457441919615,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,150.5992696855181
250,105.29029436317765,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,34.12247134572785
251,72.89923375694846,sci.med,sci.med,True,True,sci.med,25.250734785382516
252,351.87702295188905,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,118.26877363018019
253,762.8474905765504,soc.religion.christian,comp.graphics,False,False,soc.religion.christian,711.5357400026462
254,38.63446120039245,comp.graphics,alt.atheism,False,False,comp.graphics,22.999367480232518
255,179.88949493203353,sci.med,sci.med,True,True,sci.med,68.33899860403218
256,584.3484510564324,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,269.53929625079434
257,38.80391063965407,sci.med,sci.med,True,True,sci.med,27.719246581229182
258,104.58689408464201,comp.graphics,alt.atheism,False,True,alt.atheism,17.84092719097908
259,177.5282568462808,comp.graphics,comp.graphics,True,True,comp.graphics,116.77690516412831
260,515.996224398106,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,358.6991788686868
261,254.19843594974864,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,128.47042409314227
262,33.50196362605972,comp.graphics,comp.graphics,True,True,comp.graphics,17.675160726325927
263,77.84716820109324,comp.graphics,alt.atheism,False,False,sci.med,57.73269060722153
264,461.2857476681797,alt.atheism,alt.atheism,True,False,soc.religion.christian,421.84830611261316
265,153.997591858777,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,144.73367244595704
266,29.526407688336263,comp.graphics,comp.graphics,True,True,comp.graphics,14.917353221863152
267,147.67993806525573,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,49.53132018464094
268,27.702960291471086,comp.graphics,comp.graphics,True,True,comp.graphics,13.961548195445298
269,92.04394032209042,comp.graphics,comp.graphics,True,True,comp.graphics,74.4823162581355
270,231.52961056970065,alt.atheism,alt.atheism,True,True,alt.atheism,117.581610066408
271,222.55318023523003,alt.atheism,alt.atheism,True,True,alt.atheism,118.52083329171063
272,100.9406241200296,comp.graphics,comp.graphics,True,True,comp.graphics,73.68045584933004
273,24.755624442799203,comp.graphics,comp.graphics,True,True,comp.graphics,8.59333486047493
274,137.2071311457472,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,49.68637655647748
275,146.79159677636076,alt.atheism,alt.atheism,True,False,soc.religion.christian,37.40338239103199
276,48.007325314931585,sci.med,sci.med,True,True,sci.med,11.987335356768906
277,332.49878050562205,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,285.6604801611449
278,89.52052490502896,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,68.05751002056833
279,101.25234712000784,comp.graphics,comp.graphics,True,True,comp.graphics,4.247770335931545
280,7.831656360522556,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,5.444317963030694
281,211.859425145227,comp.graphics,comp.graphics,True,True,comp.graphics,57.83246851393004
282,107.80978824430726,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,88.6510500020588
283,243.08831041222055,alt.atheism,alt.atheism,True,True,alt.atheism,180.4813990906228
284,168.74924888690026,sci.med,sci.med,True,True,sci.med,146.1613755146452
285,118.08717573395126,sci.med,sci.med,True,True,sci.med,41.38934783617182
286,336.6931551480062,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,313.44327459751594
287,190.72949930627135,sci.med,sci.med,True,True,sci.med,93.23543212371227
288,1301.9408782961202,alt.atheism,alt.atheism,True,False,soc.religion.christian,717.8324027896053
289,777.8908405960262,sci.med,sci.med,True,True,sci.med,753.4571277701432
290,29.31092489064357,comp.graphics,comp.graphics,True,True,comp.graphics,12.691573455661427
291,109.78933260403862,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,89.39279420917804
292,573.116722324914,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,290.16386299641005
293,1793.1183570826956,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,1766.7930721715002
294,93.23446702929394,soc.religion.christian,sci.med,False,True,sci.med,35.16178397487783
295,76.35847248849902,sci.med,sci.med,True,True,sci.med,24.908098071187688
296,519.4680265714647,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,214.56143683707484
297,116.32760847798733,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,58.549441622232465
298,248.9031961315781,comp.graphics,comp.graphics,True,True,comp.graphics,192.69205782227718
299,138.91593675927848,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,43.8335899453627
300,149.55886050854264,comp.graphics,comp.graphics,True,True,comp.graphics,79.78974319818485
301,492.037639513547,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,364.3941207508605
302,154.93174281331525,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,85.80082759406797
303,97.5984332042224,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,84.82048372232597
304,56.40160530170501,alt.atheism,alt.atheism,True,True,alt.atheism,18.981022758961934
305,250.02629446047217,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,170.56839918532637
306,81.36783294812183,comp.graphics,soc.religion.christian,False,False,comp.graphics,60.41511860301254
307,338.9160195000541,alt.atheism,alt.atheism,True,True,alt.atheism,122.67633693965682
308,67.98198311875696,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,50.96389158250678
309,160.01690459025875,soc.religion.christian,soc.religion.christian,True,True,soc.religion.christian,66.66973840770359
310,172.10171925079533,comp.graphics,comp.graphics,True,True,comp.graphics,129.69398842686144
311,124.54501013599153,soc.religion.christian,sci.med,False,False,soc.religion.christian,9.801825469094274
312,139.2051516510427,comp.graphics,comp.graphics,True,True,comp.graphics,56.88706431509721
313,485.88303363291647,sci.med,sci.med,True,True,sci.med,142.92335011403208
314,319.4370195346539,comp.graphics,comp.graphics,True,True,comp.graphics,157.23710696039697
315,136.89441381421776,sci.med,sci.med,True,True,sci.med,85.10311632667364
